movie_key,title,directors,stars,genre,runtime,grade,synopsis,violence_per,violence,nudity,word,alcohol
tt5363618,Sex and the City 2,Michael Patrick King,Sarah Jessica Parker Kim Cattrall Kristin Davis Cynthia Nixon,Comedy/ Drama/ Romance,146,18,While wrestling with the pressures of life/ love/ and work in Manhattan/ Carrie/ Miranda/ and Charlotte join Samantha for a trip to Abu Dhabi (United Arab Emirates)/ where Samantha's ex is filming a new movie.,53.72%,0,3,2,smoking and drinking
tt8367814,Game Night,John Francis Daley Jonathan Goldstein,Jason Bateman Rachel McAdams Kyle Chandler Sharon Horgan,Action/ Comedy/ Crime,100,15,A group of friends who meet regularly for game nights find themselves entangled in a real-life mystery when the shady brother of one of them is seemingly kidnapped by dangerous gangsters.,81.85%,3,3,8,drinking
tt6751668,Oldboy,Spike Lee,Josh Brolin Elizabeth Olsen Samuel L. Jackson Sharlto Copley,Action/ Drama/ Mystery,104,18,Obsessed with vengeance/ a man sets out to find out why he was kidnapped and locked into solitary confinement for twenty years without reason.,82.16%,3,3,2,smoking and drinking
tt0993846,Unfaithful,Adrian Lyne,Richard Gere Diane Lane Olivier Martinez Erik Per Sullivan,Drama/ Romance/ Thriller,124,18,A New York suburban couple's marriage goes dangerously awry when the wife indulges in an adulterous fling.,53.69%,0,3,1,drinking
tt9691136,Wander,April Mullen,Aaron Eckhart Tommy Lee Jones Katheryn Winnick Heather Graham,Thriller,94,R,After getting hired to probe a suspicious death in the small town of Wander/ a mentally unstable private investigator becomes convinced the case is linked to the same 'conspiracy cover up' that caused the death of his daughter.,53.69%,0,0,0,no alcohol or smoking
tt0111161,Magnolia,Paul Thomas Anderson,Tom Cruise Jason Robards Julianne Moore Philip Seymour Hoffman,Drama,188,18,An epic mosaic of interrelated characters in search of love/ forgiveness/ and meaning in the San Fernando Valley.,79.09%,3,3,3,drinking
tt7131622,The Way Back,Gavin O'Connor,Ben Affleck Al Madrigal Janina Gavankar Michaela Watkins,Drama/ Sport,108,15,Jack Cunningham was a high school basketball phenom who walked away from the game/ forfeiting his future. Years later/ when he reluctantly accepts a coaching job at his alma mater/ he may get one last shot at redemption.,74.52%,3,3,2,smoking and drinking
tt1070874,Sin City: A Dame to Kill For,Frank Miller Robert Rodriguez,Mickey Rourke Jessica Alba Josh Brolin Joseph Gordon-Levitt,Action/ Crime/ Thriller,102,18,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,77.48%,3,3,6,smoking and drinking
tt0068646,The King's Speech,Tom Hooper,Colin Firth Geoffrey Rush Helena Bonham Carter Derek Jacobi,Biography/ Drama/ History,118,12,The story of King George VI/ his impromptu ascension to the throne of the British Empire in 1936/ and the speech therapist who helped the unsure monarch overcome his stammer.,70.23%,0,0,2,smoking and drinking
tt8579674,Serenity,Steven Knight,Matthew McConaughey Anne Hathaway Diane Lane Jason Clarke,Drama/ Mystery/ Thriller,106,15,A fishing boat captain juggles facing his mysterious past and finding himself ensnared in a reality where nothing is what it seems.,73.03%,3,3,2,smoking and drinking
tt7395114,I Tonya,Craig Gillespie,Margot Robbie Sebastian Stan Allison Janney Julianne Nicholson,Biography/ Comedy/ Drama,119,18,Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships/ but her future in the activity is thrown into doubt when her ex-husband intervenes.,81.36%,3,3,2,smoking and drinking
tt12676326,Total Recall,Paul Verhoeven,Arnold Schwarzenegger Sharon Stone Michael Ironside Rachel Ticotin,Action/ Sci-Fi/ Thriller,113,15,When a man goes in to have virtual vacation memories of the planet Mars implanted in his mind/ an unexpected and harrowing series of events forces him to go to the planet for real - or is he?,82.27%,3,3,6,no alcohol or smoking
tt10195452,The Exorcist,William Friedkin,Ellen Burstyn Max von Sydow Linda Blair Lee J. Cobb,Horror,122,15,When a 12-year-old girl is possessed by a mysterious entity/ her mother seeks the help of two priests to save her.,79.80%,1,3,5,smoking and drinking
tt0083929,Mystic River,Clint Eastwood,Sean Penn Tim Robbins Kevin Bacon Emmy Rossum,Crime/ Drama/ Mystery,138,15,The lives of three men who were childhood friends are shattered when one of them has a family tragedy.,77.62%,3,1,5,smoking and drinking
tt10362466,Angel Has Fallen,Ric Roman Waugh,Gerard Butler Frederick Schmidt Danny Huston Rocci Williams,Action/ Thriller,121,15,Mike Banning is framed for the attempted assassination of the President and must evade his own agency and the FBI as he tries to uncover the real threat.,80.57%,3,1,8,drinking
tt7286456,The Dreamers,Bernardo Bertolucci,Michael Pitt Louis Garrel Eva Green Anna Chancellor,Drama/ Romance,115,18,A young American studying in Paris in 1968 strikes up a friendship with a French brother and sister. Set against the background of the '68 Paris student riots.,63.49%,0,3,0,smoking and drinking
tt8829830,Der Untergang,Oliver Hirschbiegel,Bruno Ganz Alexandra Maria Lara Ulrich Matthes Juliane Köhler,Biography/ Drama/ History,156,18,Traudl Junge/ the final secretary for Adolf Hitler/ tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.,80.05%,3,3,0,drinking
tt0099685,Cheotkisuman 50baenjjae,Peter Segal,Adam Sandler Drew Barrymore Rob Schneider Sean Astin,Comedy/ Drama/ Romance,99,15,Henry Roth is a man afraid of commitment until he meets the beautiful Lucy. They hit it off and Henry think he's finally found the girl of his dreams until discovering she has short-term memory loss and forgets him the next day.,81.21%,3,1,0,drinking
tt9784798,Don't Breathe,Fede Alvarez,Stephen Lang Jane Levy Dylan Minnette Daniel Zovatto,Crime/ Horror/ Thriller,88,18,Hoping to walk away with a massive fortune/ a trio of thieves break into the house of a blind man who isn't as helpless as he seems.,80.71%,3,3,3,smoking and drinking
tt0361748,21 Bridges,Brian Kirk,Chadwick Boseman Sienna Miller J.K. Simmons Stephan James,Action/ Crime/ Thriller,99,15,An embattled NYPD detective is thrust into a citywide manhunt for a pair of cop killers after uncovering a massive and unexpected conspiracy.,74.75%,3,3,3,drinking
tt0110912,Official Secrets,Gavin Hood,Keira Knightley Matt Smith Matthew Goode Rhys Ifans,Biography/ Crime/ Drama,112,15,The true story of a British whistleblower who leaked information to the press about an illegal NSA spy operation designed to push the UN Security Council into sanctioning the 2003 invasion of Iraq.,56.60%,0,3,0,no alcohol or smoking
tt6394270,Birdman or (The Unexpected Virtue of Ignorance),Alejandro G. Iñárritu,Michael Keaton Zach Galifianakis Edward Norton Andrea Riseborough,Comedy/ Drama,119,18,A washed-up superhero actor attempts to revive his fading career by writing/ directing/ and starring in a Broadway production.,77.89%,1,3,5,smoking and drinking
tt1675434,Scream,Wes Craven,Neve Campbell Courteney Cox David Arquette Skeet Ulrich,Horror/ Mystery,111,(Banned),A year after the murder of her mother/ a teenage girl is terrorized by a new killer/ who targets the girl and her friends by using horror films as part of a deadly game.,77.96%,3,3,0,smoking and drinking
tt10618286,The Lives of Others,Florian Henckel von Donnersmarck,Ulrich Mühe Martina Gedeck Sebastian Koch Ulrich Tukur,Drama/ Mystery/ Thriller,137,15,In 1984 East Berlin/ an agent of the secret police/ conducting surveillance on a writer and his lover/ finds himself becoming increasingly absorbed by their lives.,65.49%,0,3,0,smoking and drinking
tt0407887,Police Academy,Hugh Wilson,Steve Guttenberg G.W. Bailey Kim Cattrall Bubba Smith,Comedy,96,None,A group of good-hearted/ but incompetent misfits enter the police academy/ but the instructors there are not going to put up with their pranks.,72.24%,3,3,4,no alcohol or smoking
tt9484998,Mad Max,George Miller,Mel Gibson Joanne Samuel Hugh Keays-Byrne Steve Bisley,Action/ Adventure/ Sci-Fi,88,18,In a self-destructing world/ a vengeful Australian policeman sets out to stop a violent motorcycle gang.,79.72%,3,3,6,smoking and drinking
tt10514222,Speed,Jan de Bont,Keanu Reeves Dennis Hopper Sandra Bullock Joe Morton,Action/ Adventure/ Thriller,116,15,A young police officer must prevent a bomb exploding aboard a city bus by keeping its speed above 50 mph.,79.08%,3,1,0,smoking and drinking
tt8046498,Looper,Rian Johnson,Joseph Gordon-Levitt Bruce Willis Emily Blunt Paul Dano,Action/ Drama/ Sci-Fi,113,18,In 2074/ when the mob wants to get rid of someone/ the target is sent into the past/ where a hired gun awaits - someone like Joe - who one day learns the mob wants to 'close the loop' by sending back Joe's future self for assassination.,81.21%,3,1,8,smoking and drinking
tt8784956,28 Days Later...,Danny Boyle,Cillian Murphy Naomie Harris Christopher Eccleston Alex Palmer,Drama/ Horror/ Sci-Fi,113,18,Four weeks after a mysterious/ incurable virus spreads throughout the UK/ a handful of survivors try to find sanctuary.,82.94%,3,3,2,drinking
tt1856101,Platoon,Oliver Stone,Charlie Sheen Tom Berenger Willem Dafoe Keith David,Drama/ War,120,15,Chris Taylor/ a neophyte recruit in Vietnam/ finds himself caught in a battle of wills between two sergeants/ one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.,82.08%,3,0,4,smoking and drinking
tt8772262,Kick-Ass,Matthew Vaughn,Aaron Taylor-Johnson Nicolas Cage Chloë Grace Moretz Garrett M. Brown,Action/ Comedy/ Crime,117,18,Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero/ even though he has no powers/ training or meaningful reason to do so.,79.43%,3,3,6,smoking
tt0133093,13 Hours,Michael Bay,John Krasinski Pablo Schreiber James Badge Dale David Denman,Action/ Drama/ History,144,15,During an attack on a U.S. compound in Libya/ a security team struggles to make sense out of the chaos.,79.17%,3,0,5,no alcohol or smoking
tt2312718,Shirley,Josephine Decker,Elisabeth Moss Odessa Young Michael Stuhlbarg Logan Lerman,Biography/ Drama/ Mystery,107,R,A famous horror writer finds inspiration for her next book after she and her husband take in a young couple.,65.93%,0,3,0,smoking and drinking
tt1568346,The Temptation More Beautiful Than a Love,Roger Kumble,Sarah Michelle Gellar Ryan Phillippe Reese Witherspoon Selma Blair,Drama/ Romance,97,18,Two vicious step-siblings of an elite Manhattan prep school make a wager: to deflower the new headmaster's daughter before the start of term.,75.94%,0,3,1,smoking and drinking
tt1706620,A Time to Kill,Joel Schumacher,Matthew McConaughey Sandra Bullock Samuel L. Jackson Kevin Spacey,Crime/ Drama/ Thriller,149,15,In Canton/ Mississippi/ a fearless young lawyer and his assistant defend a black man accused of murdering two white men who raped his ten-year-old daughter/ inciting violent retribution and revenge from the Ku Klux Klan.,79.52%,3,3,2,smoking and drinking
tt9738716,Apocalypto,Mel Gibson,Gerardo Taracena Raoul Max Trujillo Dalia Hernández Rudy Youngblood,Action/ Adventure/ Drama,139,18,As the Mayan kingdom faces its decline/ a young man is taken on a perilous journey to a world ruled by fear and oppression.,82.02%,3,3,0,no alcohol or smoking
